method,protocol,direction,fold,seed,point_id,k,wq,error_ringdown,error_ringdown_plus_geometry,ringdown_only,ringdown_plus_photon_geometry,delta_log_sigma_min,delta_error_wq
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0108585648619732,0.000670231009863,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.010188333852110201
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0133373802210681,0.0112500508812395,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0020873293398286
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0067735288540299,0.0141136639689736,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0073401351149437
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0068247967394584,0.0116130517580601,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0047882550186017
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0069000715967002,0.0125452928650781,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0056452212683779
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0071551263328971,0.0113050221406183,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0041498958077212
Jacobian local inverse,random_interpolation,,random_2027,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0010030169968383,0.002911171155746,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0019081541589077
Jacobian local inverse,random_interpolation,,random_2030,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0063728755920192,0.0011978787478625,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0051749968441567006
MLP,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0175016546970985,0.0393931780282726,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0218915233311741
MLP,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0006679092264787,0.0107187677634099,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0100508585369312
MLP,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0248123842481334,0.0204030977375654,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0044092865105679994
MLP,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0192574760069961,0.0058035943303896,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0134538816766065
MLP,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0126097651296791,0.0037706313126331,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.008839133817046
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0076490583671959,0.0062794566925653,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0013696016746305995
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0016091277786809,0.002420578251534,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0008114504728530998
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0039245806430778,0.012225665483096,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.008301084840018201
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0069291286933225,0.0060832238541719,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0008459048391505995
MLP,grouped_physical_interpolation,,blocks_3x3_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0032770085071771,0.0100496925426319,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0067726840354548
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0029596615204191,0.0020238040165145,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0009358575039045999
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0093107366584153,0.0097708233261738,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0004600866677584997
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0201122710019345,0.0089440403323219,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0111682306696126
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0020700471276715,0.0046419826022512,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0025719354745796998
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.002497791549637,0.0058260997347906,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0033283081851536002
MLP,random_interpolation,,random_2027,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0005668880898841,0.0005739956906919,0.3615856921484533,1.3687726179661002,1.3311706584080696,-7.107600807800007e-06
MLP,random_interpolation,,random_2030,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0022217470913595,0.0005984515188263,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0016232955725332
Nearest physical model,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0599999999999999,0.0,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0599999999999999
Nearest physical model,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0599999999999999,0.0,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0599999999999999
Nearest physical model,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0599999999999999,0.0299999999999999,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.030000000000000002
Nearest physical model,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0299999999999999,0.0299999999999999,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0
Nearest physical model,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0599999999999999,0.0299999999999999,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.030000000000000002
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.05,0.0,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.05
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.05,0.0299999999999999,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.020000000000000104
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.075,0.0,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.075
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.05,0.0,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.05
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.05,0.0299999999999999,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.020000000000000104
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.05,0.025,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.025
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.025,0.025,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.025,0.025,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.025,0.025,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.025,0.025,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0
Nearest physical model,random_interpolation,,random_2027,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.05,0.0,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.05
Nearest physical model,random_interpolation,,random_2030,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.05,0.0,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.05
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0811795634920635,0.0321409722222214,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0490385912698421
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.070519279100529,0.0401629960317455,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.030356283068783504
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0827917383156964,0.0354673611111103,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.047324377204586106
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0965345238095239,0.0432685185185178,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.053266005291006106
RF,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0894070023148148,0.0386980158730153,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.0507089864417995
RF,grouped_physical_interpolation,,blocks_3x3_g7,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0894092592592596,0.0312049107142849,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.05820434854497471
RF,grouped_physical_interpolation,,blocks_3x3_g7,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0138217757936507,0.0403150793650787,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.026493303571427998
RF,grouped_physical_interpolation,,blocks_3x3_g7,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0945303902116402,0.0264462301587294,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.06808416005291079
RF,grouped_physical_interpolation,,blocks_3x3_g7,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0542812334656086,0.0370506944444439,0.3615856921484533,1.3687726179661002,1.3311706584080696,0.017230539021164698
RF,grouped_physical_interpolation,,blocks_3x3_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0129329695767197,0.0389434523809515,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0260104828042318
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00200000_wq-0.55000000,0.002,-0.55,0.0287193617724867,0.0449989087301583,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0162795469576716
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0026357142857142,0.0328484126984122,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.030212698412697997
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00200000_wq-0.55000000,0.002,-0.55,0.0240930142195769,0.042491435185185,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0183984209656081
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00200000_wq-0.55000000,0.002,-0.55,0.0049512400793649,0.0490918650793648,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0441406249999999
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.0172643097643101,0.0317892857142849,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.014524975949974803
RF,random_interpolation,,random_2027,2027,k0.00200000_wq-0.55000000,0.002,-0.55,0.0165759424603175,0.0266716269841262,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.010095684523808702
RF,random_interpolation,,random_2030,2030,k0.00200000_wq-0.55000000,0.002,-0.55,0.003606927910053,0.0258959986772484,0.3615856921484533,1.3687726179661002,1.3311706584080696,-0.0222890707671954
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,k0.00200000_wq-0.58000000,0.002,-0.58,0.0448347907288975,0.0185383619119618,0.4123811019803219,1.5036203546475078,1.293683122271113,0.026296428816935696
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,k0.00200000_wq-0.58000000,0.002,-0.58,0.0423651967441159,0.0198287776380986,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0225364191060173
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,k0.00200000_wq-0.58000000,0.002,-0.58,0.0378165293705823,0.0318596422975628,0.4123811019803219,1.5036203546475078,1.293683122271113,0.005956887073019501
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,k0.00200000_wq-0.58000000,0.002,-0.58,0.046597923268709,0.0157978571741922,0.4123811019803219,1.5036203546475078,1.293683122271113,0.030800066094516798
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,k0.00200000_wq-0.58000000,0.002,-0.58,0.0420809763274181,0.020196123929875,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0218848523975431
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2026,k0.00200000_wq-0.58000000,0.002,-0.58,0.0708755457772738,0.0158249534828559,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0550505922944179
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2027,k0.00200000_wq-0.58000000,0.002,-0.58,0.0726875565627271,0.0166483616903488,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0560391948723783
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2028,k0.00200000_wq-0.58000000,0.002,-0.58,0.0728306601698222,0.0073198385298579,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0655108216399643
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2029,k0.00200000_wq-0.58000000,0.002,-0.58,0.065359441223063,0.0315285036642882,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0338309375587748
HGB,grouped_physical_interpolation,,blocks_3x3_g7,2030,k0.00200000_wq-0.58000000,0.002,-0.58,0.0733542384035572,0.0152600777837765,0.4123811019803219,1.5036203546475078,1.293683122271113,0.058094160619780705
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00200000_wq-0.58000000,0.002,-0.58,0.0468270020358015,0.0285058500194566,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0183211520163449
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00200000_wq-0.58000000,0.002,-0.58,0.0385949670344164,0.0267064024971613,0.4123811019803219,1.5036203546475078,1.293683122271113,0.011888564537255102
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00200000_wq-0.58000000,0.002,-0.58,0.0334361585373519,0.0213173637826511,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0121187947547008
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00200000_wq-0.58000000,0.002,-0.58,0.0462884904630519,0.0348786206624776,0.4123811019803219,1.5036203546475078,1.293683122271113,0.011409869800574297
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00200000_wq-0.58000000,0.002,-0.58,0.0405471970022186,0.0227711857000452,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0177760113021734
Jacobian local inverse,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,k0.00200000_wq-0.58000000,0.002,-0.58,0.0015688648175791,0.0046882558375996,0.4123811019803219,1.5036203546475078,1.293683122271113,-0.0031193910200204996
Jacobian local inverse,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,k0.00200000_wq-0.58000000,0.002,-0.58,0.0023623336614231,0.0054315038039164,0.4123811019803219,1.5036203546475078,1.293683122271113,-0.0030691701424933
Jacobian local inverse,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,k0.00200000_wq-0.58000000,0.002,-0.58,0.0089831346637344,0.0073197563149659,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0016633783487684994
Jacobian local inverse,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,k0.00200000_wq-0.58000000,0.002,-0.58,0.0004450930607496,0.00693840448675,0.4123811019803219,1.5036203546475078,1.293683122271113,-0.0064933114260004
Jacobian local inverse,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,k0.00200000_wq-0.58000000,0.002,-0.58,0.002152453329293,0.0039544367095798,0.4123811019803219,1.5036203546475078,1.293683122271113,-0.0018019833802868
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g7,2026,k0.00200000_wq-0.58000000,0.002,-0.58,0.0014989833460961,0.0003319836742919,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0011669996718042
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g7,2027,k0.00200000_wq-0.58000000,0.002,-0.58,0.0006281265968616,0.0008502722149125,0.4123811019803219,1.5036203546475078,1.293683122271113,-0.00022214561805090005
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g7,2028,k0.00200000_wq-0.58000000,0.002,-0.58,0.0008094934969513,0.0003184618260246,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0004910316709267
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g7,2029,k0.00200000_wq-0.58000000,0.002,-0.58,0.0029357429042716,0.0010981605781547,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0018375823261169001
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g7,2030,k0.00200000_wq-0.58000000,0.002,-0.58,0.0002734760842334,0.0002465544707064,0.4123811019803219,1.5036203546475078,1.293683122271113,2.6921613527000046e-05
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00200000_wq-0.58000000,0.002,-0.58,0.0175577780596878,0.0025054130041506,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0150523650555372
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00200000_wq-0.58000000,0.002,-0.58,0.0146682478533392,0.0086048681723616,0.4123811019803219,1.5036203546475078,1.293683122271113,0.0060633796809776
