method,protocol,direction,fold,seed,feature_set,k_NMAE,identifiable_wq_NMAE
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_photon_geometry,0.005585161265314107,0.041413992220588565
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,all_shooting,0.01269297259065614,0.04173699478026393
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,photon_geometry,0.016769720120559297,0.03293723147969782
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown,0.00285450037006915,0.02409520725673642
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_all_shooting,0.006842894109649906,0.051520821855889014
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_photon_geometry,0.005041739049693469,0.05238830080387349
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,all_shooting,0.019766381370947828,0.03611478449544405
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,photon_geometry,0.051031434543570516,0.05835427878021701
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown,0.0029151713018924523,0.012168192536905273
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_all_shooting,0.00881485411289313,0.03883647817313616
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_photon_geometry,0.006372026541353295,0.040733470996492695
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,all_shooting,0.025608146024237388,0.026336015282759074
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,photon_geometry,0.022806770729164642,0.0372209267657927
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown,0.004628424837877874,0.07362505700345985
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_all_shooting,0.010899591552741292,0.029852886610383152
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_photon_geometry,0.007971821853786313,0.03081973682178731
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,all_shooting,0.01569883508199653,0.04090638868670151
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,photon_geometry,0.021420390949657836,0.030708394856395867
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown,0.00352073800836032,0.017543223334371673
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_all_shooting,0.00801695727354771,0.04686100535213638
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_photon_geometry,0.005485917591892552,0.0454850220714072
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,all_shooting,0.014139301575507636,0.02383557841675871
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,photon_geometry,0.031476712931444266,0.027256062243252614
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown,0.0012988295922477756,0.04533210727166281
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_all_shooting,0.006311219258157345,0.030367079691512838
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_photon_geometry,0.004340329231504728,0.030542337379787825
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,all_shooting,0.016898351619202414,0.05318404381662904
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,photon_geometry,0.03809305657408591,0.0479054875175164
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown,0.0019022754234337485,0.06429688440626671
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_all_shooting,0.006973193197057287,0.06879074593536405
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_photon_geometry,0.007565761239506087,0.06803193246851191
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,all_shooting,0.019226059228928182,0.061903349941396305
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,photon_geometry,0.039163977247078506,0.030551325332876758
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown,0.0017867052445148326,0.06250880127945253
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_all_shooting,0.007373608725860698,0.06985521680026022
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_photon_geometry,0.007671627572708065,0.13410090995289367
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,all_shooting,0.015861326666943412,0.032590026563653146
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,photon_geometry,0.04995761280317693,0.036173432118484936
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown,0.0012422629113772214,0.056836168083493524
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_all_shooting,0.005339917139996777,0.032402964415668964
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_photon_geometry,0.004591999051020282,0.037054834468930056
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,all_shooting,0.02326426632464544,0.03319532143306259
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,photon_geometry,0.05032507025226251,0.03998622428059796
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown,0.0017409387374551601,0.05595401094168942
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_all_shooting,0.007401107103453083,0.03210037172088766
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_photon_geometry,0.006292524128562379,0.03181816791741777
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,all_shooting,0.028019054575119714,0.358445097546362
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,photon_geometry,0.023963412129235365,0.27441152659713747
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown,0.0033623175997963806,0.16028194126750978
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_all_shooting,0.012894957591918901,0.22762627125413876
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_photon_geometry,0.007570598647217573,0.19901374415172624
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,all_shooting,0.022361143368744233,0.19380024905135942
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,photon_geometry,0.023347769146724377,0.25508487202414876
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown,0.002759415888417663,0.1151776284512476
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_all_shooting,0.006729157322237234,0.1329924091168943
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_photon_geometry,0.006137885043852338,0.15159140352324202
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,all_shooting,0.02155201887999357,0.19372766631196647
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,photon_geometry,0.02158167681991294,0.20926979600573137
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown,0.0026100843598490533,0.11458944870595555
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_all_shooting,0.006477362051298577,0.1327731859176438
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_photon_geometry,0.005945615452706038,0.14889728495958002
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,all_shooting,0.023626800299267364,0.20371520047377145
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,photon_geometry,0.028358750957051097,0.28592559336729606
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown,0.0037171941660312634,0.1527900788376354
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_all_shooting,0.011127518153486496,0.17630949702249166
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_photon_geometry,0.008076371735989183,0.19743116917438572
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,all_shooting,0.021117257813928522,0.19619671728489468
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,photon_geometry,0.02249733164523815,0.2570782745856187
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown,0.002480764886153264,0.12269800656422843
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_all_shooting,0.0056615712085698044,0.1351526270713313
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_photon_geometry,0.005269729840424542,0.15262483330743992
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,all_shooting,0.07096707002351955,0.050226419162485166
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,photon_geometry,0.07727484506304912,0.04765282890534186
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown,0.019236018515581654,0.04338763072893337
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_all_shooting,0.06054951847828811,0.03659012069629329
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_photon_geometry,0.04939915524362365,0.03366020554657893
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,all_shooting,0.08680334111455539,0.039535153463783716
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,photon_geometry,0.09524761817732295,0.0369888644962103
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown,0.017307562838412806,0.06304497760894585
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_all_shooting,0.06073762745240202,0.03662980956191071
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_photon_geometry,0.046497971148778815,0.03259513742588816
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,all_shooting,0.04571220920064645,0.04059215236325788
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,photon_geometry,0.09158280127917014,0.05702742371139466
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown,0.01000417671062727,0.051410404764723756
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_all_shooting,0.03906782928391085,0.029432112197321687
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_photon_geometry,0.027773993639540317,0.032277286473769394
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,all_shooting,0.09041191891212458,0.040876896195986154
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,photon_geometry,0.09486614638750474,0.03884663099942896
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown,0.008995415064975814,0.04825237487125166
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_all_shooting,0.0640102900119149,0.034008396636789666
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_photon_geometry,0.048331324589567244,0.03738653444693199
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,all_shooting,0.0506178568438295,0.02516613262147063
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,photon_geometry,0.05729846420315151,0.04091128866270733
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown,0.013721924295412155,0.0469527392570212
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_all_shooting,0.03355840974605336,0.025930446092958446
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_photon_geometry,0.024962136809280815,0.022436205613295315
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,all_shooting,0.04713531750698054,0.035476732649030014
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,photon_geometry,0.0505806639116625,0.037255592678525074
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown,0.018290609760504943,0.03884208470300933
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_all_shooting,0.020685316813291818,0.04738114601462157
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_photon_geometry,0.01680968029802193,0.05687249212937318
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,all_shooting,0.04254170654830232,0.032039554499566636
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,photon_geometry,0.05098322334731914,0.02938109555901778
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown,0.010041994914889833,0.021054207440730208
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_all_shooting,0.025889670491767568,0.041311560592624474
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_photon_geometry,0.017696585539723753,0.046678760037239565
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,all_shooting,0.037286337044772896,0.026150171507331506
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,photon_geometry,0.04505240744950639,0.02395074897905628
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown,0.01113849742814021,0.023387441369912658
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_all_shooting,0.018675915669488473,0.03246067586880952
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_photon_geometry,0.015774609689671575,0.0356116693006007
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,all_shooting,0.06450851487368417,0.03442081226898866
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,photon_geometry,0.08592908012386354,0.037639730015797096
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown,0.011837677089628962,0.025121442075246473
